amount,isFraud,Actual_amount_orig,Actual_amount_dest,type_CASH_IN,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER
160020.29,0,-160020.28999999998,0.0,True,False,False,False,False
3965182.83,1,3965182.83,-3965182.83,False,True,False,False,False
6939.98,0,0.0,0.0,False,False,False,True,False
19043.3,0,19043.300000000003,0.0,False,False,False,True,False
441873.49,1,441873.49,-441873.49,False,True,False,False,False
317473.08,0,0.0,-317473.08999999985,False,True,False,False,False
468060.73,0,-468060.73,468060.7400000002,True,False,False,False,False
59148.21,0,0.0,-59148.21000000002,False,True,False,False,False
24366.07,1,24366.07,0.0,False,False,False,False,True
2392482.86,1,2392482.86,0.0,False,False,False,False,True
452804.42,1,452804.42,4020.0,False,True,False,False,False
963.5,0,682.0,0.0,False,False,False,True,False
975224.6,0,0.0,-975224.6100000003,False,False,False,False,True
9973371.34,0,1053.0,-9973371.34,False,False,False,False,True
7677120.59,1,7677120.59,-7677120.590000002,False,True,False,False,False
220928.26,0,20198.0,-220928.26,False,True,False,False,False
259820.39,1,259820.39,-259820.38999999998,False,True,False,False,False
90916.46,0,90916.46,-90916.46,False,True,False,False,False
1467987.57,1,1467987.57,-1467987.57,False,True,False,False,False
90346.05,1,90346.05,-90346.05000000005,False,True,False,False,False
157494.6,1,157494.6,0.0,False,False,False,False,True
806850.06,1,806850.06,-806850.06,False,True,False,False,False
3520.01,0,0.0,0.0,False,False,False,True,False
58534.06,0,58534.06,-58534.05999999866,False,True,False,False,False
204951.37,1,204951.37,-204951.36999999988,False,True,False,False,False
375141.86,1,375141.86,-127255.69,False,True,False,False,False
377038.53,1,377038.53,0.0,False,False,False,False,True
400309.33,0,11305.0,-400309.33,False,True,False,False,False
145482.09,1,145482.09,-145482.07999999984,False,True,False,False,False
601222.02,1,601222.02,0.0,False,False,False,False,True
1380940.73,1,1380940.73,0.0,False,False,False,False,True
215964.2,0,-215964.2,0.0,True,False,False,False,False
135887.91,0,10058.0,-135887.91000000003,False,True,False,False,False
74504.71,0,-74504.70999999996,74504.71000000008,True,False,False,False,False
169941.73,1,169941.73,0.0,False,False,False,False,True
23580.73,0,0.0,0.0,False,False,False,True,False
492541.01,0,0.0,-492541.01,False,False,False,False,True
3707342.38,1,3707342.38,-3707342.38,False,True,False,False,False
5681.92,0,5681.919999999998,0.0,False,False,False,True,False
9960382.4,1,9960382.4,-9960382.4,False,True,False,False,False
333082.71,1,333082.71,0.0,False,False,False,False,True
92474.53,0,92474.53000000003,183124.13,False,True,False,False,False
260384.41,0,-260384.4099999983,260384.41999999993,True,False,False,False,False
190505.29,0,40039.0,-190505.29000000004,False,True,False,False,False
10000000.0,1,10000000.0,-10000000.0,False,True,False,False,False
362946.9,0,0.0,-363466.57000000007,False,True,False,False,False
40043.74,1,40043.74,-40043.73999999999,False,True,False,False,False
60494.1,0,-60494.1,0.0,True,False,False,False,False
347417.63,0,2482.0,-347417.6299999999,False,True,False,False,False
2949339.09,1,2949339.09,-2949339.0900000003,False,True,False,False,False
133619.16,0,-133619.15999999922,133619.16000000015,True,False,False,False,False
12071.13,0,12071.13,0.0,False,False,False,True,False
150929.12,1,150929.12,-150929.12,False,True,False,False,False
218667.4,0,68492.0,-218667.40000000037,False,True,False,False,False
2828068.73,1,2828068.73,-2828068.73,False,True,False,False,False
4983.92,0,0.0,0.0,False,False,False,True,False
190554.26,0,0.0,-190554.25999999978,False,True,False,False,False
125153.57,1,125153.57,-125153.56999999999,False,True,False,False,False
51302.31,0,1287.0,-51302.29999999999,False,True,False,False,False
264058.41,1,264058.41,-264058.41000000015,False,True,False,False,False
2755588.11,1,2755588.11,-2755588.1100000003,False,True,False,False,False
185683.35,0,154286.0,-185683.34999999998,False,True,False,False,False
99793.9,1,99793.9,0.0,False,False,False,False,True
232955.25,0,0.0,-232955.25,False,True,False,False,False
94640.03,0,-94640.04000000004,94640.02999999997,True,False,False,False,False
763170.76,1,763170.76,-763170.76,False,True,False,False,False
7677120.59,1,7677120.59,0.0,False,False,False,False,True
90346.05,1,90346.05,0.0,False,False,False,False,True
367631.15,1,367631.15,-367631.15,False,True,False,False,False
0.0,1,0.0,0.0,False,True,False,False,False
288148.22,1,288148.22,-288148.22000000003,False,True,False,False,False
1321091.25,1,1321091.25,0.0,False,False,False,False,True
93423.61,0,22203.0,-93423.62,False,True,False,False,False
10388.07,0,0.0,0.0,False,False,False,True,False
235249.03,0,-235249.03,58204.69,True,False,False,False,False
160560.99,0,2146.0,-160560.99,False,True,False,False,False
407907.34,1,407907.34,0.0,False,False,False,False,True
1249721.72,1,1249721.72,-1249721.72,False,True,False,False,False
394388.09,1,394388.09,-394388.0900000001,False,True,False,False,False
32382.96,1,32382.96,0.0,False,False,False,False,True
142371.66,0,0.0,-142371.67000000004,False,True,False,False,False
6338.98,0,0.0,0.0,False,False,False,True,False
29473.67,1,29473.67,-29473.67,False,True,False,False,False
393456.7,0,1555.0,-393456.69999999995,False,True,False,False,False
123673.14,0,-123673.14,154.0,True,False,False,False,False
55233.23,0,21487.0,-55233.23,False,True,False,False,False
662104.87,1,662104.87,0.0,False,False,False,False,True
286803.74,0,10853.34,-286803.7400000002,False,True,False,False,False
2019508.99,1,2019508.99,0.0,False,False,False,False,True
222450.72,0,103164.0,-222450.72,False,True,False,False,False
2259.04,0,0.0,0.0,False,False,False,True,False
273821.76,1,273821.76,-273821.76,False,True,False,False,False
436757.76,1,436757.76,0.0,False,False,False,False,True
434386.36,0,0.0,-434386.3500000001,False,True,False,False,False
5129.41,0,5129.4100000000035,-5129.4100000000035,False,True,False,False,False
203774.46,0,137604.6,-753353.33,False,True,False,False,False
2747.85,1,2747.85,0.0,False,False,False,False,True
13948.57,0,13948.570000000007,0.0,False,False,False,True,False
174688.82,0,-174688.82,174688.82000000004,True,False,False,False,False
1650168.9,1,1650168.9,0.0,False,False,False,False,True
1767112.66,1,1767112.66,-1767112.66,False,True,False,False,False
76829.49,0,50005.0,-76829.49,False,True,False,False,False
8713.34,0,8713.339999999997,0.0,False,False,False,True,False
21013.18,0,0.0,0.0,False,False,False,True,False
5475018.52,1,5475018.52,0.0,False,False,False,False,True
426173.04,1,426173.04,-426173.04,False,True,False,False,False
3477438.49,1,3477438.49,-3477438.49,False,True,False,False,False
201247.25,1,201247.25,-201247.25,False,True,False,False,False
20842.92,1,20842.92,0.0,False,False,False,False,True
178204.18,0,178204.18,-178204.17000000016,False,True,False,False,False
912950.54,1,912950.54,-912950.54,False,True,False,False,False
362672.57,1,362672.57,0.0,False,False,False,False,True
7169129.94,1,7169129.94,0.0,False,False,False,False,True
8537861.24,1,8537861.24,0.0,False,False,False,False,True
1989311.31,1,1989311.31,0.0,False,False,False,False,True
400247.34,0,0.0,-400247.3400000001,False,True,False,False,False
2216437.25,1,2216437.25,0.0,False,False,False,False,True
296186.51,1,296186.51,-296186.51,False,True,False,False,False
98099.07,1,98099.07,0.0,False,False,False,False,True
431356.55,1,431356.55,-431356.5499999998,False,True,False,False,False
696575.46,1,696575.46,-696575.46,False,True,False,False,False
211394.45,0,31304.0,-211394.45,False,True,False,False,False
81216.23,1,81216.23,-81216.22999999998,False,True,False,False,False
6021.36,0,6021.360000000001,0.0,False,False,False,True,False
117555.46,0,0.0,-117555.46000000002,False,True,False,False,False
1735466.52,1,1735466.52,-1735466.52,False,True,False,False,False
37065.55,1,37065.55,0.0,False,False,False,False,True
227624.3,1,227624.3,-227624.3,False,True,False,False,False
4120.14,1,4120.14,0.0,False,False,False,False,True
3695429.98,1,3695429.98,-3695429.97,False,True,False,False,False
274799.58,1,274799.58,0.0,False,False,False,False,True
2701644.17,1,2701644.17,-2701644.17,False,True,False,False,False
793886.87,1,793886.87,-793886.8699999999,False,True,False,False,False
2907.32,0,2907.3199999999997,0.0,False,False,False,True,False
326198.97,0,326198.97,-326198.97,False,True,False,False,False
425861.93,1,425861.93,0.0,False,False,False,False,True
322991.82,1,322991.82,-322991.81999999995,False,True,False,False,False
832.5,0,0.0,0.0,False,False,False,True,False
174566.53,1,174566.53,-174566.53000000003,False,True,False,False,False
175459.17,0,-175459.16999999993,175459.16999999993,True,False,False,False,False
1096187.24,1,1096187.24,-1096187.24,False,True,False,False,False
10000000.0,1,10000000.0,-10000000.0,False,True,False,False,False
1073994.15,0,0.0,-1073994.1400000001,False,False,False,False,True
374357.67,0,0.0,-374357.6699999999,False,True,False,False,False
265626.31,0,10741.0,-265626.31000000006,False,True,False,False,False
864994.24,1,864994.24,0.0,False,False,False,False,True
11971.69,0,11971.690000000002,0.0,False,False,False,True,False
4640633.37,1,4640633.37,-4640633.37,False,True,False,False,False
1658.4,0,0.0,0.0,False,False,False,True,False
78362.31,0,-78362.31,49866.8,True,False,False,False,False
51058.16,0,0.0,-51058.15000000014,False,True,False,False,False
206562.92,0,-206562.91999999993,206562.91999999998,True,False,False,False,False
4454632.3,1,4454632.3,-4454632.3,False,True,False,False,False
524075.46,0,0.0,-524075.45999999996,False,False,False,False,True
95255.75,0,-95255.76000000001,95255.74999999994,True,False,False,False,False
151318.29,0,151318.28999999998,-171872.46000000002,False,True,False,False,False
2079746.13,1,2079746.13,0.0,False,False,False,False,True
312910.94,0,-312910.94,-55973.39,True,False,False,False,False
182355.11,0,-182355.11000000034,182355.11000000034,True,False,False,False,False
4859.45,0,4859.45,0.0,False,False,False,True,False
1311150.9,1,1311150.9,-1311150.9,False,True,False,False,False
3325.54,0,3325.540000000001,0.0,False,False,False,True,False
364659.68,0,45542.0,-364659.68,False,True,False,False,False
103871.01,0,-103871.01,103871.00999999978,True,False,False,False,False
457744.82,0,-457744.8200000003,457744.8200000003,True,False,False,False,False
194758.69,0,79656.0,-194758.67999999993,False,False,False,False,True
10000000.0,1,10000000.0,0.0,False,False,False,False,True
79441.66,1,79441.66,-79441.66000000015,False,True,False,False,False
393431.74,0,0.0,-382075.32,False,False,False,False,True
6961359.11,1,6961359.11,-6961359.110000001,False,True,False,False,False
248071.56,1,248071.56,0.0,False,False,False,False,True
147424.11,0,-147424.10999999987,147424.1000000001,True,False,False,False,False
26521.92,0,0.0,0.0,False,False,False,True,False
1093155.19,1,1093155.19,-1093155.1900000002,False,True,False,False,False
156507.4,0,0.0,-156507.40000000014,False,True,False,False,False
59829.03,1,59829.03,-59829.03,False,True,False,False,False
247691.45,0,-247691.46000000002,247691.45,True,False,False,False,False
2641674.43,1,2641674.43,-2641674.43,False,True,False,False,False
1152538.9,1,1152538.9,-1152538.9,False,True,False,False,False
969.48,0,0.0,0.0,False,False,False,True,False
1004687.7,0,213925.0,-1004687.7100000001,False,False,False,False,True
74921.74,1,74921.74,0.0,False,False,False,False,True
1016540.35,1,1016540.35,0.0,False,False,False,False,True
166695.93,0,0.0,-166695.91999999993,False,False,False,False,True
173020.24,1,173020.24,-173020.24,False,True,False,False,False
453699.35,1,453699.35,0.0,False,False,False,False,True
290090.57,1,290090.57,-290090.57000000007,False,True,False,False,False
10539.37,1,10539.37,-10539.37,False,True,False,False,False
7041719.54,1,7041719.54,-7041719.54,False,True,False,False,False
5997.17,0,0.0,0.0,False,False,False,True,False
10000000.0,1,10000000.0,-10000000.0,False,True,False,False,False
6735.07,0,6735.069999999949,0.0,False,False,False,True,False
2533650.09,1,2533650.09,0.0,False,False,False,False,True
3551022.86,1,3551022.86,0.0,False,False,False,False,True
1467968.73,1,1467968.73,-1467968.73,False,True,False,False,False
1168274.14,1,1168274.14,0.0,False,False,False,False,True
3780.34,0,0.0,0.0,False,False,False,True,False
5610.49,0,-5610.49,0.0,True,False,False,False,False
1539474.57,1,1539474.57,-1539474.57,False,True,False,False,False
57695.19,0,-57695.189999999944,202336.12999999998,True,False,False,False,False
16585.11,0,-16585.11,16585.110000000015,True,False,False,False,False
32139.69,0,8874.0,0.0,False,False,False,True,False
21818.38,0,0.0,0.0,False,False,False,True,False
200482.72,1,200482.72,0.0,False,False,False,False,True
243348.28,1,243348.28,-243348.28,False,True,False,False,False
60450.18,1,60450.18,0.0,False,False,False,False,True
1494146.93,1,1494146.93,-1494146.93,False,True,False,False,False
476298.8,0,0.0,-476298.80000000005,False,True,False,False,False
31074.0,1,31074.0,-31074.0,False,True,False,False,False
753723.54,1,753723.54,-753723.54,False,True,False,False,False
9224.53,0,8040.79,0.0,False,False,False,True,False
4886423.05,1,4886423.05,0.0,False,False,False,False,True
87653.94,0,87653.94000000006,30959.509999999776,False,True,False,False,False
72389.42,1,72389.42,0.0,False,False,False,False,True
3309631.1,1,3309631.1,0.0,False,False,False,False,True
23952.54,0,0.0,-23952.530000000028,False,True,False,False,False
160816.78,0,-160816.78000000026,160816.78000000003,True,False,False,False,False
106850.22,1,106850.22,0.0,False,False,False,False,True
28875.5,0,10095.0,0.0,False,False,False,True,False
8294.03,0,8294.03,0.0,False,False,False,True,False
143882.01,0,-143882.01999999955,143882.01,True,False,False,False,False
70753.9,1,70753.9,-70753.9,False,True,False,False,False
155854.37,1,155854.37,-155854.36000000004,False,True,False,False,False
421438.76,0,-421438.76,421438.76,True,False,False,False,False
1279129.24,0,31.0,-1279129.2400000002,False,False,False,False,True
257047.28,0,-257047.29000000004,257047.28000000003,True,False,False,False,False
2372.21,0,832.0,0.0,False,False,False,True,False
26103.56,0,26103.559999999998,0.0,False,False,False,True,False
4289.18,1,4289.18,-4289.18,False,True,False,False,False
2686564.04,1,2686564.04,0.0,False,False,False,False,True
1886.85,0,1886.85,0.0,False,False,False,True,False
177429.18,1,177429.18,-177429.18000000002,False,True,False,False,False
7748802.0,1,7748802.0,-7748802.0,False,True,False,False,False
187761.76,1,187761.76,0.0,False,False,False,False,True
389250.9,1,389250.9,-389250.9,False,True,False,False,False
76548.48,1,76548.48,0.0,False,False,False,False,True
1555182.41,1,1555182.41,0.0,False,False,False,False,True
304909.02,0,0.0,-304909.01999999955,False,True,False,False,False
219220.32,0,11295.0,-219220.32,False,True,False,False,False
455074.13,1,455074.13,-455074.1199999992,False,True,False,False,False
85955.34,0,-85955.34,85955.33999999985,True,False,False,False,False
391552.48,0,710.0,-303597.08,False,False,False,False,True
157971.05,0,49794.0,-157971.05,False,True,False,False,False
33925.34,0,13779.0,0.0,False,False,False,True,False
3342.41,0,3009.0,-34862.07000000001,False,False,True,False,False
102.88,0,-102.88000000000466,102.88000000000466,True,False,False,False,False
273928.87,0,-273928.8699999992,-235705.2300000001,True,False,False,False,False
399104.54,0,0.0,-399104.5299999998,False,True,False,False,False
7519.23,0,0.0,0.0,False,False,False,True,False
2000718.2,1,2000718.2,0.0,False,False,False,False,True
544890.56,0,0.0,-544890.56,False,True,False,False,False
13045.51,0,13045.509999999995,0.0,False,False,False,True,False
